Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;CUE;subcue;Número;Anexo;Número_Anexo;Escuela;Departamento;Localidad;zona;AMBITO;Regional
Primario;Primario;Pública;32 - Primario;164;5000484;00;1226;0;1226-0;SANTA CRUZ;SAN RAFAEL;LA LLAVE;80%;Rural;SUR
Primario;Primario;Pública;22 - Primario;165;5000537;0;1227;0;1227-0;DR. ADOLFO CALLE;SAN MARTÍN;NUEVA CALIFORNIA;110%;Rural;ESTE
Primario;Primario;Pública;41 - Primario;166;5000711;00;1228;0;1228-0;MATEA SERPA;SAN CARLOS;LA CONSULTA;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;22 - Primario;167;5000559;0;1229;0;1229-0;ESPAÑA;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;ESTE
Primario;Primario;Pública;18 - Primario;168;5000336;0;1230;0;1230-0;FRANCISCO JAVIER MORALES;TUNUYÁN;LOS ARBOLES;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;36 - Primario;169;5000130;00;1231;0;1231-0;DAVID ORTIZ;GRAL. ALVEAR;LOS CAMPAMENTOS;110%;Rural;SUR
Primario;Primario;Pública;50 - Primario;170;5000871;00;1232;0;1232-0;CNEL. MANUEL JOSÉ OLASCOAGA;LAS HERAS;LA CIENEGUITA;10%;Urbano;NORTE
Primario;Primario;Pública;40 - Primario;171;5000382;00;1233;0;1233-0;JUAN M.ESPADA;JUNIN;LOS BARRIALES;110%;Rural;ESTE
Primario;Primario;Pública;42 - Primario;172;5000503;00;1234;0;1234-0;DR. RAFAEL GUEVARA;SAN RAFAEL;VILLA ATUEL;110%;Rural;SUR
Primario;Primario;Pública;41 - Primario;173;5000707;00;1235;0;1235-0;ESTEBAN ECHEVERRIA;SAN CARLOS;LA CONSULTA;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;36 - Primario;174;5000674;00;1236;0;1236-0;MARÍA E. ARDUINO DE DEVOTO;GRAL. ALVEAR;CARMENSA;80%;Rural;SUR
Primario;Primario;Pública;17 - Primario;175;5000275;0;1237;0;1237-0;PERÍODISTAS ARGENTINOS;LUJÁN DE CUYO;PERDRIEL;80%;Rural;CENTRO
Primario;Primario;Pública;16 - Primario;176;5000940;0;1238;0;1238-0;PAULA A. DE SARMIENTO;LUJÁN DE CUYO;LUJÁN (CIUDAD);40%;Urbano marginal;CENTRO
Primario;Primario;Pública;14 - Primario;177;5000922;0;1239;0;1239-0;EJÉRCITO ARGENTINO;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;CENTRO
Primario;Primario;Pública;34 - Primario;178;5000457;00;1240;0;1240-0;BELISARÍO ROLDAN;SAN RAFAEL;JAIME PRATS;110%;Rural;SUR
Primario;Primario;Pública;34 - Primario;179;5001034;00;1241;0;1241-0;SUIPACHA;SAN RAFAEL;VILLA ATUEL;110%;Rural;SUR
Primario;Primario;Pública;49 - Primario;180;5000133;00;1242;0;1242-0;ERNESTO RAMIREZ;GRAL. ALVEAR;BOWEN;110%;Rural;SUR
Primario;Primario;Pública;09 - Primario;181;5000881;0;1243;0;1243-0;LUCIO CICCHITTI;GUAYMALLÉN;DORREGO;10%;Urbano;NORTE
Primario;Primario;Pública;49 - Primario;182;5000835;00;1244;0;1244-0;JOAQUIN V GONZÁLEZ;GRAL. ALVEAR;GENERAL ALVEAR;80%;Rural;SUR
Primario;Primario;Pública;36 - Primario;183;5001201;00;1245;0;1245-0;ALBERTO M. LARDIES;GRAL. ALVEAR;BOWEN;80%;Rural;SUR
Primario;Primario;Pública;36 - Primario;184;5000649;00;1246;0;1246-0;GRAL ANGEL PACHECO;GRAL. ALVEAR;EL DESVIO;80%;Rural marginal;SUR
Primario;Primario;Pública;22 - Primario;185;5001139;0;1247;0;1247-0;ALTE. GUILLERMO BROWN;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;ESTE
Primario;Primario;Pública;25 - Primario;186;5000291;0;1248;0;1248-0;ANTONIO RUIZ (FALUCHO);SANTA ROSA;LAS CATITAS;110%;Rural;ESTE
Primario;Primario;Pública;33 - Primario;187;5000685;00;1249;0;1249-0;CLEMENTE MANCHADO;SAN RAFAEL;EL CERRITO;110%;Rural;SUR
Primario;Primario;Pública;35 - Primario;188;5001226;00;1250;0;1250-0;MIGUEL DE AZCUÉNAGA;GRAL. ALVEAR;EL JUNCALITO;80%;Rural marginal;SUR
Primario;Primario;Pública;21 - Primario;189;5000381;0;1251;0;1251-0;PTE.MARCELO T.DE ALVEAR;JUNIN;LOS BARRIALES;80%;Rural;ESTE
Primario;Primario;Pública;34 - Primario;190;5000833;00;1252;0;1252-0;ÁLVAREZ CONDARCO;SAN RAFAEL;REAL DEL PADRE;110%;Rural;SUR
Primario;Primario;Pública;27 - Primario;191;5000399;0;1253;0;1253-0;DOMINGO D'ANGELO;RIVADAVIA;LA CENTRAL;80%;Rural;ESTE
Primario;Primario;Pública;20 - Primario;192;5000367;0;1254;0;1254-0;PROF. TOMÁS SILVESTRE;TUPUNGATO;VILLA BASTIAS;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;33 - Primario;193;5000482;00;1255;0;1255-0;REPÚBLICA DEL PARAGUAY;SAN RAFAEL;LA LLAVE;110%;Rural;SUR
Primario;Primario;Pública;01 - Primario;194;5000770;0;1256;0;1256-0;REPÚBLICA DE CHILE;CAPITAL;6º SECCION - RESIDENCIAL NORTE;60%;Marginal;NORTE
Primario;Primario;Pública;26 - Primario;195;5000378;0;1257;0;1257-0;MIGUEL ESCORIHUELA GASCON;RIVADAVIA;ANDRADE;80%;Rural;ESTE
Primario;Primario;Pública;34 - Primario;196;5000458;00;1258;0;1258-0;TORIBIO LUZURIAGA;SAN RAFAEL;JAIME PRATS;110%;Rural;SUR
Primario;Primario;Pública;01 - Primario;197;5000775;0;1259;0;1259-0;DR. CARLOS N. VERGARA;CAPITAL;6º SECCION - RESIDENCIAL NORTE;10%;Urbano;NORTE
Primario;Primario;Pública;21 - Primario;198;5000286;0;1260;0;1260-0;SALVADOR BENJAMIN RETA;JUNIN;ALGARROBO GRANDE;110%;Rural;ESTE
Primario;Primario;Pública;05 - Primario;199;5000415;0;1261;0;1261-0;JUAN CRUZ VARELA;LAVALLE;TRES DE MAYO;110%;Rural marginal;NORTE
Primario;Primario;Pública;52 - Primario;200;5001036;00;1262;0;1262-0;ALFREDO RODOLFO BUFANO;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Marginal;SUR
Primario;Primario;Pública;36 - Primario;201;5000675;00;1263;0;1263-0;LOS INMIGRANTES;GRAL. ALVEAR;BOWEN;110%;Rural;SUR
Primario;Primario;Pública;17 - Primario;202;5000213;0;1264;0;1264-0;PEDRO JOSÉ VIDELA;LUJÁN DE CUYO;EL CARRIZAL;110%;Rural;CENTRO
Primario;Primario;Pública;05 - Primario;203;5001002;0;1265;0;1265-0;JUAN IGNACIO MORON;LAVALLE;COLONIA ITALIA;110%;Rural;NORTE
Primario;Primario;Pública;48 - Primario;204;5001083;00;1266;0;1266-0;JOSEFA CORREAS;SAN RAFAEL;LAS PAREDES;80%;Rural;SUR
Primario;Primario;Pública;36 - Primario;205;5000471;00;1267;0;1267-0;FLORENTINO AMEGHINO;SAN RAFAEL;PUNTA DE AGUA;110%;Rural;SUR
Primario;Primario;Pública;53 - Primario;206;5000256;00;1268;0;1268-0;JOSÉ PEDRO VARELA;MAIPÚ;RODEO DEL MEDIO;80%;Marginal;CENTRO
Primario;Primario;Pública;32 - Primario;207;5000123;00;1269;0;1269-0;OSVALDO MAGNASCO;SAN RAFAEL;CAÑADA SECA;110%;Rural marginal;SUR
Primario;Primario;Pública;29 - Primario;208;5001052;0;1270;0;1270-0;RODOLFO ISELIN;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;SUR
Primario;Primario;Pública;32 - Primario;209;5001053;00;1271;0;1271-0;PEDRO GOYENA;SAN RAFAEL;CAÑADA SECA;80%;Rural;SUR
Primario;Primario;Pública;02 - Primario;210;5000051;0;1272;0;1272-0;DOMINGO BOMBAL;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;NORTE
Primario;Primario;Pública;18 - Primario;211;5000439;0;1273;0;1273-0;IGNACIO FERMIN RODRÍGUEZ;TUNUYÁN;VISTA FLORES;80%;Rural;CENTRO-SUR
Primario;Primario;Pública;53 - Primario;212;5000957;00;1274;0;1274-0;REMEDIOS E. DE SAN MARTÍN;MAIPÚ;RODEO DEL MEDIO;80%;Rural;CENTRO
Primario;Primario;Pública;08 - Primario;213;5000899;0;1275;0;1275-0;JOSE MANUEL ESTRADA;GUAYMALLÉN;PEDRO MOLINA;10%;Urbano;NORTE
Primario;Primario;Pública;06 - Primario;214;5000405;0;1276;0;1276-0;DR. CARLOS CHAGAS;LAVALLE;LA PALMERA;110%;Rural;NORTE
Primario;Primario;Pública;49 - Primario;215;5000646;00;1277;0;1277-0;DEAN GREGORIO FUNES;GRAL. ALVEAR;LA ESCANDINAVA;110%;Rural;SUR
Primario;Primario;Pública;54 - Primario;216;5000751;00;1278;0;1278-0;DOMINGO F. SARMIENTO;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;NORTE
Primario;Primario;Pública;07 - Primario;217;5000929;0;1279;0;1279-0;FRAY BENITO LAMAS;GUAYMALLÉN;BUENA NUEVA;80%;Urbano marginal;NORTE
Primario;Primario;Pública;19 - Primario;218;5000716;0;1280;0;1280-0;BERNARDO QUIROGA;SAN CARLOS;EUGENIO BUSTOS;80%;Urbano;CENTRO-SUR
Primario;Primario;Pública;06 - Primario;219;5000410;0;1281;0;1281-0;SIMON CHAVES;LAVALLE;EL VERGEL;110%;Rural;NORTE
Primario;Primario;Pública;04 - Primario;220;5000164;0;1282;0;1282-0;FRANCISCO J. MOYANO;LAS HERAS;EL BORBOLLÓN;80%;Rural;NORTE
Primario;Primario;Pública;13 - Primario;221;5000248;0;1283;0;1283-0;JOSÉ ALBERTO DE OZAMIS;MAIPÚ;MAIPÚ;60%;Marginal;CENTRO
Primario;Primario;Pública;22 - Primario;222;5000543;0;1284;0;1284-0;JUAN GUALBERTO GODOY;SAN MARTÍN;LAS CHIMBAS;110%;Rural;ESTE
Primario;Primario;Pública;33 - Primario;223;5000681;00;1285;0;1285-0;JUAN DE GARAY;SAN RAFAEL;CUADRO NACIONAL;110%;Rural;SUR
Primario;Primario;Pública;36 - Primario;224;5000131;00;1286;0;1286-0;DARDO ROCHA;GRAL. ALVEAR;BOWEN;110%;Rural;SUR
Primario;Primario;Pública;06 - Primario;227;5001011;0;1289;0;1289-0;VIRGINIA CORREA;LAVALLE;COSTA DE ARAUJO;110%;Rural;NORTE
Primario;Primario;Pública;35 - Primario;228;5001232;00;1290;0;1290-0;CONSTANCIO C VIGIL;GRAL. ALVEAR;GENERAL ALVEAR;40%;Urbano;SUR
Primario;Primario;Pública;29 - Primario;229;5001068;0;1291;0;1291-0;JOSÉ VILLANUEVA;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano;SUR
Primario;Primario;Pública;24 - Primario;230;5000299;0;1292;0;1292-0;LEY 2476;SAN MARTÍN;ALTO SALVADOR;80%;Rural;ESTE
Primario;Primario;Pública;47 - Primario;231;5000967;00;1293;0;1293-0;GABRIELA MISTRAL;TUNUYÁN;LA PRIMAVERA;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;42 - Primario;232;5000460;00;1294;0;1294-0;JULIAN CORREAS;SAN RAFAEL;CAÑADA SECA;80%;Rural;SUR
Primario;Primario;Pública;19 - Primario;233;5000672;0;1295;0;1295-0;BENITO LYNCH;SAN CARLOS;PAREDITAS;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;31 - Primario;234;5001043;00;1296;0;1296-0;MAESTRO JUAN MANUEL GAMBOA;SAN RAFAEL;RAMA CAIDA;110%;Marginal;SUR
Primario;Primario;Pública;33 - Primario;235;5000653;00;1297;0;1297-0;DANIEL BUSTELO;SAN RAFAEL;CUADRO NACIONAL;80%;Rural;SUR
Primario;Primario;Pública;22 - Primario;236;5001112;0;1298;0;1298-0;JOSÉ HERNANDEZ;SAN MARTÍN;EL CENTRAL;110%;Rural;ESTE
Primario;Primario;Pública;49 - Primario;237;5000129;00;1299;0;1299-0;FUERTE NUEVO;GRAL. ALVEAR;EL CEIBO;110%;Rural;SUR
Primario;Primario;Pública;41 - Primario;238;5000708;00;1300;0;1300-0;ROSA ARENAS DE MOYANO;SAN CARLOS;LA CONSULTA;80%;Rural;CENTRO-SUR
Primario;Primario;Pública;44 - Primario;239;5000974;00;1301;0;1301-0;COMODORO PEDRO ZANNI;SANTA ROSA;SANTA ROSA (CIUDAD);80%;Rural;ESTE
Primario;Primario;Pública;31 - Primario;240;5001044;00;1302;0;1302-0;RAFAEL MAULEON CASTILLO;SAN RAFAEL;RAMA CAIDA;110%;Rural;SUR
Primario;Primario;Pública;24 - Primario;241;5000948;0;1303;0;1303-0;EUGENIO PETRI;SAN MARTÍN;ALTO SALVADOR;110%;Rural;ESTE
Primario;Primario;Pública;17 - Primario;242;5000856;0;1304;0;1304-0;LUIS BALDINI;LUJÁN DE CUYO;UGARTECHE;80%;Rural;CENTRO
Primario;Primario;Pública;34 - Primario;243;5001038;00;1305;0;1305-0;MONSEÑOR JOSÉ GODOY;SAN RAFAEL;REAL DEL PADRE;80%;Rural;SUR
Primario;Primario;Pública;58 - Primario;244;5000891;00;1306;0;1306-0;JOSE BRUNO MORÓN;GUAYMALLÉN;COLONIA SEGOVIA;80%;Urbano marginal;NORTE
Primario;Primario;Pública;06 - Primario;245;5001005;0;1307;0;1307-0;PRESIDENTE SANTIAGO DERQUI;LAVALLE;COSTA DE ARAUJO;80%;Rural;NORTE
Primario;Primario;Pública;06 - Primario;246;5000429;0;1308;0;1308-0;POLICIA FEDERAL ARGENTINA;LAVALLE;EL CHILCAL;80%;Rural;NORTE
Primario;Primario;Pública;30 - Primario;247;5001061;00;1309;0;1309-0;ARMADA ARGENTINA;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;SUR
Primario;Primario;Pública;42 - Primario;248;5001085;00;1310;0;1310-0;SOTERO ARIZU;SAN RAFAEL;VILLA ATUEL;80%;Rural marginal;SUR
Primario;Primario;Pública;01 - Primario;250;5000053;0;1313;0;1313-0;BEATRIZ FALCITELLI;CAPITAL;4º SECCION;10%;Urbano;NORTE
Primario;Primario;Pública;46 - Primario;251;5001109;00;1314;0;1314-0;FRAY JUSTO SANTA MARÍA DE ORO;SAN MARTÍN;SAN MARTÍN;40%;Urbano;ESTE
Primario;Primario;Pública;30 - Primario;252;5000468;00;1315;0;1315-0;ISAAC ESPINOLA;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;SUR
Primario;Primario;Pública;01 - Primario;253;5000069;0;1316;0;1316-0;Edmundo De Amicis;CAPITAL;6º SECCION - RESIDENCIAL NORTE;10%;Urbano;NORTE
Primario;Primario;Pública;06 - Primario;254;5001010;0;1317;0;1317-0;REPÚBLICA DE VENEZUELA;LAVALLE;EL CARMEN;110%;Rural;NORTE
Primario;Primario;Pública;14 - Primario;255;5000523;0;1318;0;1318-0;REPÚBLICA DEL ECUADOR;MAIPÚ;FRAY LUIS BELTRÁN;80%;Rural;CENTRO
Primario;Primario;Pública;35 - Primario;256;5001206;00;1319;0;1319-0;ALAS ARGENTINAS;GRAL. ALVEAR;GENERAL ALVEAR;80%;Urbano marginal;SUR
Primario;Primario;Pública;39 - Primario;257;5000281;00;1320;0;1320-0;CRISTÓBAL COLÓN;LUJÁN DE CUYO;POTRERILLOS;110%;Rural frontera;CENTRO
Primario;Primario;Pública;42 - Primario;258;5001088;00;1321;0;1321-0;BALBINO ARIZU;SAN RAFAEL;VILLA ATUEL;80%;Urbano;SUR
Primario;Primario;Pública;13 - Primario;259;5000222;0;1322;0;1322-0;JUAN EUGENIO SERÚ;MAIPÚ;GENERAL GUTIÉRREZ;40%;Urbano;CENTRO
Primario;Primario;Pública;14 - Primario;260;5000958;0;1323;0;1323-0;NORBERTO PIÑERO;MAIPÚ;FRAY LUIS BELTRÁN;110%;Rural;CENTRO
Primario;Primario;Pública;55 - Primario;261;5000836;00;1324;0;1324-0;PEDRO JULIAN ORTIZ;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano marginal;SUR
Primario;Primario;Pública;30 - Primario;262;5001041;00;1325;0;1325-0;GRAL MANUEL CORVALAN SOTOMAYOR;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;SUR
Primario;Primario;Pública;36 - Primario;263;5000647;00;1326;0;1326-0;BERNARDO DE IRIGOYEN;GRAL. ALVEAR;LA ESCANDINAVA;110%;Rural;SUR
Primario;Primario;Pública;38 - Primario;264;5000232;00;1327;0;1327-0;DRA.ELVIRA R.DE DELLEPIANE;LAS HERAS;EL RESGUARDO;80%;Marginal;NORTE
Primario;Primario;Pública;15 - Primario;265;5000923;0;1328;0;1328-0;JOSÉ S. ÁLVAREZ;MAIPÚ;COLONIA IRIGOYEN;80%;Rural;CENTRO
Primario;Primario;Pública;29 - Primario;266;5000692;0;1329;0;1329-0;OLEGARÍO VÍCTOR ANDRADE;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;SUR
Primario;Primario;Pública;15 - Primario;267;5000921;0;1330;0;1330-0;PASCUAL TOSO;MAIPÚ;LAS BARRANCAS;110%;Rural;CENTRO
Primario;Primario;Pública;22 - Primario;268;5000533;0;1331;0;1331-0;VICENTE FIDEL LÓPEZ;SAN MARTÍN;NUEVA CALIFORNIA;110%;Rural;ESTE
Primario;Primario;Pública;24 - Primario;269;5000300;0;1333;0;1333-0;CNEL. JUAN ESTEBAN RODRÍGUEZ;SAN MARTÍN;SAN MARTÍN;80%;Marginal;ESTE
Primario;Primario;Pública;36 - Primario;270;5000826;00;1334;0;1334-0;JUAN BAUTISTA AMBROSETTI;SAN RAFAEL;REAL DEL PADRE;110%;Rural;SUR
Primario;Primario;Pública;04 - Primario;271;5000162;0;1335;0;1335-0;JAVIER MARTÍNEZ DE ROSAS;LAS HERAS;EL PASTAL;80%;Rural;NORTE
Primario;Primario;Pública;12 - Primario;273;5000586;0;1337;0;1337-0;JUAN FRANCISCO COBO;GODOY CRUZ;GODOY CRUZ;60%;Urbano marginal;CENTRO
Primario;Primario;Pública;15 - Primario;274;5000525;0;1338;0;1338-0;MIGUEL DE UNAMUNO;MAIPÚ;RODEO DEL MEDIO;110%;Rural;CENTRO
Primario;Primario;Pública;23 - Primario;275;5000513;0;1339;0;1339-0;REPÚBLICA DE COLOMBIA;SAN MARTÍN;PALMIRA;80%;Urbano marginal;ESTE
Primario;Primario;Pública;06 - Primario;276;5001007;0;1340;0;1340-0;INGENIERO GUSTAVO ANDRE;LAVALLE;GUSTAVO ANDRE;110%;Rural;NORTE
Primario;Primario;Pública;31 - Primario;277;5001213;00;1341;0;1341-0;DR. LUIS DELLEPIANE;SAN RAFAEL;CUADRO BENEGAS;110%;Rural;SUR
Primario;Primario;Pública;32 - Primario;278;5000701;00;1342;0;1342-0;HORACIO MANN;SAN RAFAEL;GOUDGE;110%;Rural;SUR
Primario;Primario;Pública;32 - Primario;279;5000122;00;1343;0;1343-0;FRANCISCO MIRANDA;SAN RAFAEL;CAÑADA SECA;110%;Rural;SUR
Primario;Primario;Pública;42 - Primario;280;5001215;00;1344;0;1344-0;CARLOS OCTAVIO BUNGE;SAN RAFAEL;LAS MALVINAS;110%;Rural marginal;SUR
Primario;Primario;Pública;44 - Primario;281;5000329;00;1345;0;1345-0;MARTÍNIANO LEGUIZAMON;SANTA ROSA;LAS CATITAS;110%;Rural;ESTE
Primario;Primario;Pública;22 - Primario;282;5001138;0;1346;0;1346-0;DR. CARLOS SAAVEDRA LAMAS;SAN MARTÍN;MONTECASEROS;110%;Rural;ESTE
Primario;Primario;Pública;38 - Primario;283;5000909;00;1347;0;1347-0;HERMANA SARA MOLINA;LAS HERAS;EL RESGUARDO;80%;Urbano marginal;NORTE
Primario;Primario;Pública;40 - Primario;284;5000134;00;1348;0;1348-0;DR. MANUEL BERMEJO;JUNIN;MEDRANO;110%;Rural;ESTE
Primario;Primario;Pública;06 - Primario;285;5000409;0;1349;0;1349-0;MAESTROS MENDOCINOS;LAVALLE;LAS VIOLETAS;80%;Rural;NORTE
Primario;Primario;Pública;41 - Primario;286;5000709;00;1350;0;1350-0;MAESTRO DAGOBERTO VEGA;SAN CARLOS;CAPIZ ALTO;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;33 - Primario;287;5000683;00;1351;0;1351-0;SAN JUAN BOSCO;SAN RAFAEL;CUADRO NACIONAL;80%;Rural;SUR
Primario;Primario;Pública;03 - Primario;288;5000181;0;1352;0;1352-0;GOBERNADOR GONZÁLEZ;LAS HERAS;PANQUEHUA;80%;Rural;NORTE
Primario;Primario;Pública;34 - Primario;289;5000831;00;1353;0;1353-0;CLEMENTE SARMIENTO;SAN RAFAEL;REAL DEL PADRE;110%;Rural;SUR
Primario;Primario;Pública;41 - Primario;290;5000706;00;1354;0;1354-0;ALFREDO CHACON;SAN CARLOS;LA CONSULTA;80%;Rural;CENTRO-SUR
Primario;Primario;Pública;10 - Primario;292;5000620;0;1356;0;1356-0;VICTORIANO MONTES;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;CENTRO
Primario;Primario;Pública;52 - Primario;293;5001223;00;1357;0;1357-0;HORTENSIO OJEDA;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;SUR
Primario;Primario;Pública;04 - Primario;294;5000160;0;1358;0;1358-0;ISLAS MALVINAS;LAS HERAS;EL ZAPALLAR;10%;Urbano;NORTE
Primario;Primario;Pública;41 - Primario;295;5000438;00;1359;0;1359-0;TTE. CNEL. FRANCISCO DE SALES TORRES;SAN CARLOS;SAN CARLOS;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;58 - Primario;296;5000890;00;1360;0;1360-0;FLAVIO FERRARI;GUAYMALLÉN;PUENTE DE HIERRO;80%;Rural marginal;NORTE
Primario;Primario;Pública;22 - Primario;297;5001140;0;1362;0;1362-0;JOSÉ CARLETTO;SAN MARTÍN;DIVISADERO;110%;Rural;ESTE
Primario;Primario;Pública;20 - Primario;298;5000451;0;1364;0;1364-0;DR. JOSÉ CEFERINO PALMA;TUPUNGATO;LA CARRERA;110%;Rural frontera;CENTRO-SUR
Primario;Primario;Pública;37 - Primario;299;5000492;00;1367;0;1367-0;EL CHACAY;MALARGÜE;LOS MOLLES;110%;Rural frontera;SUR
Primario;Primario;Pública;31 - Primario;300;5001211;00;1368;0;1368-0;PROF. JOSÉ RAMON AMOROSO;SAN RAFAEL;CUADRO BENEGAS;110%;Rural;SUR
Primario;Primario;Pública;18 - Primario;301;5000994;0;1369;0;1369-0;MALVINAS ARGENTINAS;TUNUYÁN;VISTA FLORES;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;26 - Primario;302;5000395;0;1370;0;1370-0;MAESTRO ALBERTO R. ACEVEDO;RIVADAVIA;REDUCCIÓN DE ARRIBA;110%;Rural;ESTE
Primario;Primario;Pública;24 - Primario;303;5001137;0;1371;0;1371-0;FRANCISCO CIVIT;SAN MARTÍN;EL RAMBLON;110%;Rural;ESTE
Primario;Primario;Pública;36 - Primario;304;5000678;00;1372;0;1372-0;GAUCHOS DE GUEMES;GRAL. ALVEAR;LA MARZOLINA;110%;Rural;SUR
Primario;Primario;Pública;05 - Primario;305;5000413;0;1373;0;1373-0;DR. BERNARDO MONTEAGUDO;LAVALLE;JOCOLÍ;110%;Rural;NORTE
Primario;Primario;Pública;37 - Primario;306;5001072;00;1374;0;1374-0;PETROLEROS DEL SUR;MALARGÜE;LAS JUNTAS;110%;Rural frontera;SUR
Primario;Primario;Pública;47 - Primario;307;5000334;00;1375;0;1375-0;JOSÉ PEDRONI;TUNUYÁN;LA PUNTILLA;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;32 - Primario;308;5000483;00;1376;0;1376-0;FELICIANO CHICLANA;SAN RAFAEL;LA LLAVE;110%;Rural;SUR
Primario;Primario;Pública;42 - Primario;309;5001035;00;1377;0;1377-0;PRILIDIANO PUEYRREDÓN;SAN RAFAEL;VILLA ATUEL;110%;Rural marginal;SUR
Primario;Primario;Pública;34 - Primario;310;5000456;00;1378;0;1378-0;MAESTRO OSWALDO P .J. ARONNE;SAN RAFAEL;JAIME PRATS;110%;Rural;SUR
Primario;Primario;Pública;32 - Primario;311;5000461;00;1379;0;1379-0;HILDA CELESTE AMBROSINI;SAN RAFAEL;CAÑADA SECA;110%;Rural;SUR
Primario;Primario;Pública;41 - Primario;312;5000712;00;1380;0;1380-0;CLOTILDE GUILLEN DE REZZANO;SAN CARLOS;LA CONSULTA;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;49 - Primario;313;5001200;00;1381;0;1381-0;SALVADOR GIUFFRIDA;GRAL. ALVEAR;BOWEN;80%;Rural;SUR
Primario;Primario;Pública;08 - Primario;314;5000202;0;1385;0;1385-0;GUILLERMO CANO;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;NORTE
Primario;Primario;Pública;40 - Primario;315;5000290;00;1386;0;1386-0;JERONIMO F.REZZOAGLI;JUNIN;PHILIPS;110%;Rural;ESTE
Primario;Primario;Pública;41 - Primario;316;5001080;00;1387;0;1387-0;MANUEL LEMOS;SAN CARLOS;LA CONSULTA;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;36 - Primario;317;5000838;00;1389;0;1389-0;ARISTOBULO DEL VALLE;GRAL. ALVEAR;BOWEN;80%;Rural;SUR
Primario;Primario;Pública;50 - Primario;318;5000172;00;1390;0;1390-0;EJÉRCITO LIBERTADOR;LAS HERAS;PUNTA DE VACAS;110%;Rural frontera;NORTE
Primario;Primario;Pública;19 - Primario;319;5000670;0;1391;0;1391-0;SIMÓN CRUZ GUEVARA - VILUCO;SAN CARLOS;CHILECITO;110%;Rural;CENTRO-SUR
Primario;Primario;Pública;33 - Primario;320;5000663;00;1392;0;1392-0;JUAN QUILES;SAN RAFAEL;MONTE COMAN;110%;Rural;SUR
Primario;Primario;Pública;34 - Primario;321;5000111;00;1393;0;1393-0;JOSÉ MÁRMOL;SAN RAFAEL;REAL DEL PADRE;110%;Rural;SUR
Primario;Primario;Pública;42 - Primario;322;5000497;00;1394;0;1394-0;FUNDACIÓN CASIANO RENTERIA;SAN RAFAEL;VILLA ATUEL;80%;Rural;SUR
Primario;Primario;Pública;32 - Primario;323;5000459;00;1395;0;1395-0;PEDRO DE MENDOZA;SAN RAFAEL;CAÑADA SECA;110%;Rural;SUR
Primario;Primario;Pública;14 - Primario;324;5000959;0;1396;0;1396-0;CLODOMIRO GIMENEZ;MAIPÚ;FRAY LUIS BELTRÁN;110%;Rural;CENTRO
Primario;Primario;Pública;46 - Primario;325;5000551;00;1397;0;1397-0;TOMÁS THOMAS;SAN MARTÍN;BUEN ORDEN;80%;Rural;ESTE
Primario;Primario;Pública;34 - Primario;326;5000467;00;1398;0;1398-0;REPÚBLICA DEL BRASIL;SAN RAFAEL;JAIME PRATS;80%;Rural;SUR
Primario;Primario;Pública;34 - Primario;327;5000455;00;1399;0;1399-0;TIERRA DEL FUEGO;SAN RAFAEL;JAIME PRATS;80%;Rural;SUR
Primario;Primario;Pública;49 - Primario;328;5000697;00;1400;0;1400-0;BANDERA DE LOS ANDES;GRAL. ALVEAR;LA ESCANDINAVA;110%;Rural;SUR
Primario;Primario;Pública;52 - Primario;329;5000698;00;1401;0;1401-0;REPÚBLICA DE BOLIVIA;SAN RAFAEL;CUADRO NACIONAL;80%;Urbano marginal;SUR
