Escuela_ID;Número;Escuela;Nivel;Nivel_Unificado;Gestión;Supervisión;Departamento;Localidad;zona;AMBITO;Regional
1433;8644;VIALIDAD NACIONAL;Primario;Primario;Pública;49 - Primario;SAN RAFAEL;MONTE COMAN;110%;Rural;SUR
1434;8647;WOLF SCHCOLNIK;Primario;Primario;Pública;49 - Primario;GRAL. ALVEAR;COCHICO;110%;Rural;SUR
1435;8659;RÍO COLORADO;Primario;Primario;Pública;43 - Primario;MALARGÜE;BARRANCAS;110%;Rural;SUR
1436;8660;GUILLERMO ONEL ÁLVAREZ;Primario;Primario;Pública;28 - Primario;LA PAZ;VILLA NUEVA DE LA PAZ;110%;Rural;ESTE
1437;8696;FRANCO ADLER;Primario;Primario;Pública;28 - Primario;LA PAZ;PARAJE EL LECHUCITO;110%;Rural;ESTE
1438;8699;POR LOS SENDEROS DE LA PATRIA;Primario;Primario;Pública;25 - Primario;LAVALLE;SAN MIGUEL;110%;Rural;ESTE
1439;8704;ANDRÉS RODRÍGUEZ;Primario;Primario;Pública;25 - Primario;SANTA ROSA;LA DORMIDA;110%;Rural;ESTE
1440;8705;ESCUELA N° 8-705;Primario;Primario;Pública;43 - Primario;MALARGÜE;LA ESCONDIDA;110%;Rural frontera;SUR
1441;8721;SAN ALFONSO MARÍA DE LIGORÍO;Primario;Primario;Pública;51 - Primario;LAVALLE;SAN MIGUEL;110%;Rural frontera;NORTE
1442;9001;GRAL. JOSÉ DE SAN MARTÍN;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;SAN MARTÍN;SAN MARTÍN;40%;Urbano;-
1443;9002;NORMAL TOMÁS GODOY CRUZ;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;-
1444;9003;MERCEDES T.S.M. DE BALCARCE;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;-
1445;9004;TORIBIO LUZURIAGA;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;TUNUYÁN;TUNUYÁN;40%;Urbano;-
1446;9006;PROF. FRANCISCO H. TOLOSA;Secundario Orientado;Secundario;Pública;10 - Secundario Orientado;RIVADAVIA;RIVADAVIA;40%;Urbano;-
1450;9030;NORMAL TOMÁS GODOY CRUZ;Primario;Primario;Pública;02 - Primario;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;NORTE
1451;9032;GRAL. SAN MARTÍN;Primario;Primario;Pública;46 - Primario;SAN MARTÍN;SAN MARTÍN;40%;Urbano;ESTE
1452;9034;SEVERO MORENO;Primario;Primario;Pública;28 - Primario;LA PAZ;VILLA NUEVA DE LA PAZ;80%;Rural;ESTE
1453;9035;TORIBIO LUZURIAGA;Primario;Primario;Pública;18 - Primario;TUNUYÁN;TUNUYÁN;40%;Urbano;CENTRO-SUR
1584;E198;LAS MALVINAS ANEXO PUNTA DEL AGUA;Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;SAN RAFAEL;PUNTA DE AGUA;110%;Rural;-
1812;P002;MARÍA AUXILIADORA;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;CIUDAD;10%;Urbano;NO CORRESPONDE
1813;P003;SAN BUENAVENTURA;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;CIUDAD;Sin Zona;Urbano;NO CORRESPONDE
1814;P004;SAN JOSÉ H. MARISTAS;Primario;Primario;Privada;08 - Primario Privada;CAPITAL;6º SECCION - RESIDENCIAL NORTE;10%;Urbano;NO CORRESPONDE
1815;P005;N.SRA.DEL ROSARIO;Primario;Primario;Privada;08 - Primario Privada;LAVALLE;VILLA TULUMAYA (CIUDAD);20%;Urbano;NO CORRESPONDE
1816;P006;PADRE CLARET;Primario;Primario;Privada;08 - Primario Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;-;Urbano;NO CORRESPONDE
1817;P008;SANTO TOMÁS DE AQUINO;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;4º SECCION;Sin Zona;Urbano;NO CORRESPONDE
1818;P010;SAN LUIS GONZAGA;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;Sin Zona;Urbano;NO CORRESPONDE
1819;P011;SANTA MARÍA DE LOS ANGELES;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;VILLA NUEVA;10%;Urbano;NO CORRESPONDE
1820;P013;SAN PEDRO NOLASCO;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;3º SECCION - PARQUE O'HIGGINS;Sin Zona;Urbano;NO CORRESPONDE
1821;P014;XXI DE ABRIL;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;-;Urbano;NO CORRESPONDE
1822;P015;MARÍA MONTESSORI;Primario;Primario;Privada;08 - Primario Privada;GUAYMALLÉN;VILLA NUEVA;Sin Zona;Urbano;NO CORRESPONDE
1823;P016;SAN ANDRÉS;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;6º SECCION - RESIDENCIAL NORTE;-;Urbano;NO CORRESPONDE
1824;P018;COMPAÑÍA DE MARÍA;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;-;Urbano;NO CORRESPONDE
1826;P021;DON BOSCO;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;FRAY LUIS BELTRÁN;20%;Urbano;NO CORRESPONDE
1827;P022;MARÍA AUXILIADORA;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;RODEO DEL MEDIO;30%;Urbano;NO CORRESPONDE
1828;P023;PADRE VÁSQUEZ;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;MAIPÚ;-;Urbano;NO CORRESPONDE
1831;P026;SAN VICENTE DE PAUL;Primario;Primario;Privada;02 - Primario Privada;SAN MARTÍN;SAN MARTÍN;-;Urbano;NO CORRESPONDE
1832;P027;PABLO BESSON;Primario;Primario;Privada;02 - Primario Privada;CAPITAL;1º SECCION - PARQUE CENTRAL;10%;Urbano;NO CORRESPONDE
1833;P028;SAN RAFAEL Hnos. MARISTAS;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;NO CORRESPONDE
1834;P029;DEL CARMEN;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;SAN RAFAEL - CIUDAD;10%;Urbano;NO CORRESPONDE
1835;P030;SAN ANTONIO;Primario;Primario;Privada;06 - Primario Privada;GRAL. ALVEAR;GENERAL ALVEAR;10%;Urbano;NO CORRESPONDE
1836;P031;MARÍA AUXILIADORA;Primario;Primario;Privada;04 - Primario Privada;LUJÁN DE CUYO;PERDRIEL;40%;Rural;NO CORRESPONDE
1837;P032;CASA DE MARÍA;Primario;Primario;Privada;02 - Primario Privada;RIVADAVIA;CIUDAD;-;Urbano;NO CORRESPONDE
1838;P033;SAN FRANCISCO JAVIER;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;LUZURIAGA;Sin Zona;Urbano;NO CORRESPONDE
1839;P034;COLEGIO LOS OLIVOS;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;VILLA NUEVA;-;Urbano;NO CORRESPONDE
1841;P036;DEL NIÑO JESÚS;Primario;Primario;Privada;04 - Primario Privada;TUNUYÁN;TUNUYÁN;30%;Urbano;NO CORRESPONDE
1842;P037;INTEGRAL DEL HUERTO;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GOBERNADOR BENEGAS;-;Urbano;NO CORRESPONDE
1843;P038;LEONARDO MURIALDO;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;VILLA NUEVA;-;Urbano;NO CORRESPONDE
1844;P039;INSTITUTO NADINO;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;6º SECCION - RESIDENCIAL NORTE;Sin Zona;Urbano;NO CORRESPONDE
1845;P040;SAGRADA FAMILIA;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;RODEO DEL MEDIO;50%;Rural;NO CORRESPONDE
1846;P041;DR. MAX NORDAU;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;3º SECCION - PARQUE O'HIGGINS;-;Urbano;NO CORRESPONDE
1847;P043;SAN PIO X;Primario;Primario;Privada;02 - Primario Privada;SAN MARTÍN;SAN MARTÍN;Sin Zona;Urbano;NO CORRESPONDE
1849;P046;I.C.E.I.;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;1º SECCION - PARQUE CENTRAL;Sin Zona;Urbano;NO CORRESPONDE
1850;P047;ADALGISA MELI DE FURLOTTI;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;MAIPÚ;Sin Zona;Urbano;NO CORRESPONDE
1851;P048;P. ARLINGTON LUCERO;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;CAPILLA DEL ROSARIO;30%;Urbano;NO CORRESPONDE
1852;P049;NUESTRA SEÑORA DEL ROSARIO;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;VILLA HIPODROMO;-;Urbano;NO CORRESPONDE
1853;P050;SANTA TERESITA;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;20%;Urbano;NO CORRESPONDE
1854;P051;NUESTRA SEÑORA DEL SANTÍSIMO ROSARIO;Primario;Primario;Privada;02 - Primario Privada;JUNIN;ING GIAGNONI;50%;Rural;NO CORRESPONDE
1855;P052;NIÑOS CANTORES;Primario;Primario;Privada;08 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;NO CORRESPONDE
1856;P053;PADRE JOSÉ MARÍA LLORENS;Primario;Primario;Privada;02 - Primario Privada;CAPITAL;6º SECCION - RESIDENCIAL NORTE;50%;Urbano marginal;NO CORRESPONDE
1859;P056;SAN ANTONIO DE PADUA;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;SAN RAFAEL - CIUDAD;20%;Urbano;NO CORRESPONDE
1860;P057;SANTA ROSA DE LIMA;Primario;Primario;Privada;04 - Primario Privada;SAN CARLOS;LA CONSULTA;50%;Urbano;NO CORRESPONDE
1861;P058;MONSEÑOR SCALABRINI;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;DORREGO;-;Urbano;NO CORRESPONDE
1862;P059;INSTITUTO ADVENTISTA VÍCTOR AMPUERO MATTA;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;Sin Zona;Urbano;NO CORRESPONDE
1863;P061;SOTERO SIMON ARIZU;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;VILLA ATUEL;40%;Urbano;NO CORRESPONDE
1864;P062;PORTEZUELO;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;CAPILLA DEL ROSARIO;-;Urbano;NO CORRESPONDE
1865;P063;ESCUELA CRISTIANA EVANGÉLICA MENDOZA;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;-;Urbano;NO CORRESPONDE
1867;P066;NUESTRA SEÑORA DEL LÍBANO;Primario;Primario;Privada;02 - Primario Privada;SAN MARTÍN;SAN MARTÍN;10%;Urbano;NO CORRESPONDE
1869;P068;NTRA. SRA. DEL R. DE POMPEYA;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;4º SECCION;Sin Zona;Urbano;NO CORRESPONDE
1870;P069;DR. ALBERTO SCHWEITZER;Primario;Primario;Privada;08 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;Sin Zona;Urbano;NO CORRESPONDE
1871;P072;SAGRADA FAMILIA;Primario;Primario;Privada;08 - Primario Privada;GUAYMALLÉN;VILLA NUEVA;-;Urbano;NO CORRESPONDE
1872;P074;COMPAÑÍA DE MARÍA;Primario;Primario;Privada;04 - Primario Privada;TUPUNGATO;TUPUNGATO;50%;Urbano;NO CORRESPONDE
1873;P076;VIRGEN DEL CARMEN DE CUYO;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;MAIPÚ;Sin Zona;Urbano;NO CORRESPONDE
1874;P078;INSTITUTO SAN PABLO;Primario;Primario;Privada;04 - Primario Privada;LUJÁN DE CUYO;MAYOR DRUMMOND;30%;Urbano;NO CORRESPONDE
1875;P079;CORAZÓN DE MARÍA;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;-;Urbano;NO CORRESPONDE
1876;P080;SAN CAYETANO;Primario;Primario;Privada;06 - Primario Privada;GRAL. ALVEAR;BOWEN;50%;Urbano;NO CORRESPONDE
1877;P082;PADRE JOSÉ MULLNER;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;VILLA HIPODROMO;30%;Urbano marginal;NO CORRESPONDE
1878;P084;PADRE  VALENTÍN BONETTI;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;VILLA HIPODROMO;20%;Urbano;NO CORRESPONDE
1879;P086;NTRA SRA DEL HUERTO;Primario;Primario;Privada;04 - Primario Privada;SAN CARLOS;EUGENIO BUSTOS;40%;Urbano;NO CORRESPONDE
1880;P090;INSTITUTO RODEO DEL MEDIO;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;RODEO DEL MEDIO;20%;Urbano;NO CORRESPONDE
1881;P092;ISABEL LA CATOLICA;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;LAS PAREDES;40%;Rural;NO CORRESPONDE
1882;P093;INSTITUTO SAN MIGUEL;Primario;Primario;Privada;02 - Primario Privada;LAS HERAS;LAS HERAS;30%;Urbano;NO CORRESPONDE
1883;P095;MEDALLA MILAGROSA;Primario;Primario;Privada;02 - Primario Privada;JUNIN;JUNIN;30%;Urbano;NO CORRESPONDE
1884;P097;I.S.E.P.;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;NO CORRESPONDE
1885;P098;COLEGIO NUESTRA SEÑORA DE LA COMPASIÓN;Primario;Primario;Privada;02 - Primario Privada;SAN MARTÍN;PALMIRA;20%;Urbano;NO CORRESPONDE
1886;P099;CENTRO EDUCATIVO DIOS PADRE;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;LOS CORRALITOS;10%;Rural;NO CORRESPONDE
1887;P100;CHAMPAGNAT;Primario;Primario;Privada;02 - Primario Privada;LAS HERAS;EL CHALLAO;50%;Urbano marginal;NO CORRESPONDE
1891;P105;NUESTRA SRA. DE LA CONSOLATA;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;20%;Urbano;NO CORRESPONDE
1893;P109;LAS CANDELAS;Primario;Primario;Privada;07 - Primario Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;-;Urbano;NO CORRESPONDE
1896;P112;FENIX;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;-;Urbano;NO CORRESPONDE
1897;P113;TOMÁS ALVA EDISON;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;NUEVA CIUDAD;-;Urbano;NO CORRESPONDE
1899;P116;INST. SANTA ROSA DE LIMA;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;KM 11;30%;Urbano;NO CORRESPONDE
1905;P126;MADRE AMABLE;Primario;Primario;Privada;02 - Primario Privada;JUNIN;LA COLONIA;10%;Urbano marginal;NO CORRESPONDE
1906;P127;CENTRO COMUNITARIO RURAL EVANGÉLICO;Primario;Primario;Privada;06 - Primario Privada;MALARGÜE;LA ESCONDIDA;110%;Rural;NO CORRESPONDE
1908;P130;INMACULADO CORAZÓN DE MARÍA;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;50%;Marginal;NO CORRESPONDE
1909;P131;FUNDACIÓN RICART (NORBRIDGE);Primario;Primario;Privada;01 - Primario Privada;CAPITAL;1º SECCION - PARQUE CENTRAL;Sin Zona;Urbano;NO CORRESPONDE
1910;P132;SAN JORGE;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;10%;Urbano;NO CORRESPONDE
1913;P136;S.T.R.O.B.E.R.I.;Primario;Primario;Privada;01 - Primario Privada;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;Sin Zona;Urbano;NO CORRESPONDE
1914;P141;SANTA MARÍA DE BELÉN;Primario;Primario;Privada;02 - Primario Privada;LAS HERAS;EL PLUMERILLO;50%;Urbano marginal;NO CORRESPONDE
1917;P161;CLAVE DE SOL;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;SAN JOSÉ;-;Urbano;NO CORRESPONDE
1918;P162;INSTITUTO CRECER;Primario;Primario;Privada;01 - Primario Privada;LAS HERAS;EL ZAPALLAR;-;Urbano;NO CORRESPONDE
1919;P164;SAN JOSÉ;Primario;Primario;Privada;06 - Primario Privada;MALARGÜE;MALARGÜE;10%;Urbano;NO CORRESPONDE
1921;P176;SANTO TOMÁS MORO;Primario;Primario;Privada;06 - Primario Privada;GRAL. ALVEAR;GENERAL ALVEAR;10%;Urbano marginal;NO CORRESPONDE
1922;P178;SANTA TERESITA DEL NIÑO JESÚS;Primario;Primario;Privada;06 - Primario Privada;SAN RAFAEL;TOLEDANO;10%;Rural;NO CORRESPONDE
1923;P179;ALFRED NOBEL;Primario;Primario;Privada;05 - Primario Privada;GUAYMALLÉN;DORREGO;-;Urbano;NO CORRESPONDE
1926;P210;INSTITUTO SAN VICENTE FERRER;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;-;Urbano;NO CORRESPONDE
1932;P223;SANTA CLARA;Primario;Primario;Privada;07 - Primario Privada;MAIPÚ;MAIPÚ;10%;Urbano;NO CORRESPONDE
1933;P224;JEAN PIAGET;Primario;Primario;Privada;04 - Primario Privada;TUNUYÁN;TUNUYÁN;10%;Urbano;NO CORRESPONDE
1934;P225;SAN JORGE;Primario;Primario;Privada;07 - Primario Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;-;Urbano;NO CORRESPONDE
1935;P226;SANTO DOMINGO SAVIO;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;NO CORRESPONDE
1936;P227;INSTITUTO CLUB DEPORTIVO GODOY CRUZ ANTONIO TOMBA;Primario;Primario;Privada;03 - Primario Privada;GODOY CRUZ;GODOY CRUZ;-;Urbano;NO CORRESPONDE
1947;S001;DON BOSCO;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;-
1948;S002;MARÍA AUXILIADORA;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;1º SECCION - PARQUE CENTRAL;-;Urbano;-
1949;S003;SAN BUENAVENTURA;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;1º SECCION - PARQUE CENTRAL;-;Urbano;-
1950;S004;SAN JOSÉ HNOS. MARISTAS;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;6º SECCION - RESIDENCIAL NORTE;Sin Zona;Urbano;-
1951;S005;NTRA. SEÑORA DEL ROSARIO;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;LAVALLE;VILLA TULUMAYA (CIUDAD);50%;Urbano;-
1952;S006;PADRE CLARET;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;-;Urbano;-
1953;S007;SAGRADO CORAZÓN;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;3º SECCION - PARQUE O'HIGGINS;-;Urbano;-
1954;S008;SANTO TOMÁS DE AQUINO;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;4º SECCION;Sin Zona;Urbano;-
1955;S009;NTRA. SRA. DE LA MISERICORDIA;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;-;Urbano;-
1956;S010;SAN LUIS GONZAGA;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;2º SECCION - RESIDENCIAL BARRIO CIVICO;10%;Urbano;-
1957;S011;SANTA MARÍA DE LOS ANGELES;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;VILLA NUEVA;10%;Urbano;-
1958;S012;COMPAÑÍA DE MARÍA;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;4º SECCION;Sin Zona;Urbano;-
1959;S013;SAN PEDRO NOLASCO;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;-
1960;S014;XXI DE ABRIL;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
1961;S015;MARÍA MONTESSORI;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;VILLA NUEVA;Sin Zona;Urbano;-
1962;S016;SAN ANDRÉS;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;Sin Zona;Urbano;-
1963;S018;COMPAÑÍA DE MARÍA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
1964;S019;SAN JOSE HERMANAS DOMINICAS;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;SAN JOSÉ;-;Urbano;-
1965;S021;DON BOSCO;Secundario Técnico;Secundario;Privada;-;MAIPÚ;RODEO DEL MEDIO;-;Urbano;-
1966;S022;MARÍA AUXILIADORA;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;RODEO DEL MEDIO;Sin Zona;Urbano;-
1967;S023;PADRE VÁSQUEZ;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;MAIPÚ;10%;Urbano;-
1969;S026;SAN VICENTE DE PAUL;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;SAN MARTÍN;SAN MARTÍN;10%;Urbano;-
1970;S027;PABLO BESSON;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;3º SECCION - PARQUE O'HIGGINS;10%;Urbano;-
1971;S029;INSTITUTO DEL CARMEN;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;SAN RAFAEL - CIUDAD;Sin Zona;Urbano;-
1972;S030;SAN ANTONIO;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;GRAL. ALVEAR;GENERAL ALVEAR;-;Urbano;-
1973;S032;INSTITUTO CASA DE MARÍA;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;RIVADAVIA;CIUDAD;10%;Urbano;-
1974;S033;SAN FRANCISCO JAVIER;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;LUZURIAGA;-;Urbano;-
1975;S034;COLEGIO LOS OLIVOS;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;VILLA NUEVA;-;Urbano;-
1977;S036;DEL NIÑO JESÚS;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;TUNUYÁN;TUNUYÁN;10%;Urbano;-
1978;S037;INTEGRAL DEL HUERTO;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GOBERNADOR BENEGAS;Sin Zona;Urbano;-
1979;S038;INSTITUTO LEONARDO MURIALDO;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;VILLA NUEVA;Sin Zona;Urbano;-
1980;S039;INSTITUTO NADINO;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;6º SECCION - RESIDENCIAL NORTE;-;Urbano;-
1981;S040;SAGRADA FAMILIA;Secundario Técnico;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;RODEO DEL MEDIO;50%;Rural;-
1983;S042;SANTA MARÍA GORETTI;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;MAYOR DRUMMOND;10%;Urbano;-
1984;S043;SAN PIO X;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;SAN MARTÍN;SAN MARTÍN;Sin Zona;Urbano;-
1985;S046;I.C.E.I INSTITUTO CUYANO DE ED. INTEGR;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;1º SECCION - PARQUE CENTRAL;-;Urbano;-
1986;S047;INST. MAIPÚ DE EDUC. INTEGRAL;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;MAIPÚ;-;Urbano;-
1987;S050;SANTA TERESITA;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;SAN JOSÉ;20%;Urbano;-
1988;S051;NUESTRA SEÑORA DEL SANTISIMO ROSARIO;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;JUNIN;ALGARROBO GRANDE;50%;Rural;-
1989;S053;PADRE JOSÉ MARÍA LLORENS;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;6º SECCION - RESIDENCIAL NORTE;50%;Urbano marginal;-
1990;S056;S.ANTONIO DE PADUA;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;CIUDAD;20%;Urbano;-
1991;S057;SANTA ROSA DE LIMA;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;SAN CARLOS;LA CONSULTA;-;Urbano;-
1992;S058;MONSEÑOR SCALABRINI;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GUAYMALLÉN;DORREGO;-;Urbano;-
1993;S059;ADVENTISTA VÍCTOR AMPUERO MATTA;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;-;Urbano;-
1994;S061;SOTERO SIMON ARIZU;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;VILLA ATUEL;40%;Urbano;-
1995;S063;ESCUELA CRISTIANA EVANGÉLICA MENDOZA;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
1996;S066;NUESTRA SEÑORA DEL LÍBANO;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;SAN MARTÍN;SAN MARTÍN;10%;Urbano;-
1997;P067;COLEGIO ESPAÑOL;Primario;Primario;Privada;08 - Primario Privada;GUAYMALLÉN;DORREGO;-;Urbano;NO CORRESPONDE
1998;S068;NUESTRA SEÑORA DEL ROSARIO DE POMPEYA;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;CAPITAL;4º SECCION;-;Urbano;-
1999;S069;DR. ALBERTO SCHWEITZER;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
2001;S072;INSTITUTO SAGRADA FAMILIA;Secundario Orientado;Secundario;Privada;01 - Secundario Orientado Privada;GUAYMALLÉN;VILLA NUEVA;-;Urbano;-
2003;S074;COMPAÑÍA DE MARÍA;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;TUPUNGATO;TUPUNGATO;50%;Urbano;-
2005;S076;VIRGEN DEL C. DE CUYO;Secundario Orientado;Secundario;Privada;04 - Secundario Orientado Privada;MAIPÚ;MAIPÚ;-;Urbano;-
